timestamp,state,district,market,commodity,variety,arrival_date,Rainfall,max_price
1523025126,Assam,Barpeta,Bohorihat,Black Gram (Urd Beans),Black Gram (Whole),06-04-2018,2900,3000
1523025126,Assam,Barpeta,Bohorihat,Corriander seed,Coriander Seed,06-04-2018,3825,4000
1523025126,Assam,Barpeta,Bohorihat,Jute,TD-5,06-04-2018,3825,3875
1523025126,Assam,Barpeta,Bohorihat,Lentil(Masur),Masoor Gola,06-04-2018,3500,3600
1523025126,Assam,Barpeta,Bohorihat,Mustard,Mustard,06-04-2018,3600,3650
1523025126,Assam,Barpeta,Bohorihat,Potato,Potato,06-04-2018,800,850
1523025126,Assam,Dhemaji,Silapathar,Lentil(Masur),Masur Dal,06-04-2018,5700,6000
1523025126,Assam,Dhemaji,Silapathar,Wheat Atta,Wheat Atta,06-04-2018,2500,2600
1523025126,Assam,Kamrup,P.O. Uparhali Guwahati,Maida Atta,Maida Atta,06-04-2018,2380,2400
1523025126,Assam,Kamrup,P.O. Uparhali Guwahati,Potato,Potato,06-04-2018,1140,1180
1523025126,Assam,Kamrup,P.O. Uparhali Guwahati,Wheat Atta,Wheat Atta,06-04-2018,2330,2360
1523025126,Assam,Nagaon,Dhing,Green Chilli,Green Chilly,06-04-2018,1800,2000
1523025126,Assam,Nagaon,Dhing,Jute,TD-5,06-04-2018,3400,3500
1523025126,Assam,Nagaon,Dhing,Maida Atta,Maida Atta,06-04-2018,2270,2460
1523025126,Assam,Nagaon,Dhing,Mustard,Mustard,06-04-2018,3800,4000
1523025126,Assam,Nagaon,Dhing,Wheat Atta,Wheat Atta,06-04-2018,2230,2320
1523025126,Assam,Nalbari,Nalbari,Green Gram Dal (Moong Dal),Green Gram Dal,06-04-2018,6600,7000
1523025126,Assam,Nalbari,Nalbari,Lentil(Masur),Masur Dal,06-04-2018,4700,4800
1523025126,Assam,Nalbari,Nalbari,Maida Atta,Maida Atta,06-04-2018,2500,2600
1523025126,Assam,Nalbari,Nalbari,Wheat Atta,Wheat Atta,06-04-2018,2400,2500
1523025126,Assam,Sonitpur,Dhekiajuli,Jute,TD-5,06-04-2018,3900,3900
1523025126,Chattisgarh,Bastar,Charama,Paddy(Dhan),Other,06-04-2018,1500,1500
1523025126,Chattisgarh,Bilaspur,Takhatpur,Bengal Gram(Gram),Desi (Whole),06-04-2018,3500,3500
1523025126,Chattisgarh,Bilaspur,Takhatpur,Lak(Teora),Lak (Whole),06-04-2018,1550,1580
1523025126,Chattisgarh,Bilaspur,Tiphra,Onion,Other,06-04-2018,1200,1300
1523025126,Chattisgarh,Bilaspur,Tiphra,Potato,Other,06-04-2018,1200,1300
1523025126,Chattisgarh,Bilaspur,Tiphra,Tomato,Other,06-04-2018,250,300
1523025126,Chattisgarh,Durg,Durg,Tinda,Other,06-04-2018,2250,2500
1523025126,Chattisgarh,Janjgir,Akaltara,Paddy(Dhan),Paddy Medium,06-04-2018,1615,1615
1523025126,Chattisgarh,Janjgir,Amadula,Paddy(Dhan),Paddy Coarse,06-04-2018,1500,1500
1523025126,Chattisgarh,Janjgir,Champa,Paddy(Dhan),Paddy,06-04-2018,1500,1500
1523025126,Chattisgarh,Janjgir,Chandrapur,Mahua,Other,06-04-2018,2500,2500
1523025126,Chattisgarh,Janjgir,Kotmi,Mahua,Other,06-04-2018,2500,2500
1523025126,Chattisgarh,Janjgir,Naila,Paddy(Dhan),Paddy,06-04-2018,1552,1555
1523025126,Chattisgarh,Janjgir,Shakti,Paddy(Dhan),Paddy,06-04-2018,1550,1550
1523025126,Chattisgarh,Mahasamund,Komakhan,Paddy(Dhan),Common,06-04-2018,1528,1530
1523025126,Chattisgarh,Mahasamund,Komakhan,Paddy(Dhan),Paddy fine,06-04-2018,1530,1530
1523025126,Chattisgarh,North Bastar,Lakhanpuri,Paddy(Dhan),Other,06-04-2018,1500,1500
1523025126,Chattisgarh,North Bastar,Narharpur,Paddy(Dhan),Other,06-04-2018,1400,1400
1523025126,Chattisgarh,Rajnandgaon,Rajnandgaon,Bhindi(Ladies Finger),Bhindi,06-04-2018,1000,1000
1523025126,Chattisgarh,Rajnandgaon,Rajnandgaon,Lemon,Lemon,06-04-2018,5400,5400
1523025126,Chattisgarh,Rajnandgaon,Rajnandgaon,Tomato,Local,06-04-2018,200,200
1523025126,Chattisgarh,Surguja,Ambikapur,Mahua,Other,06-04-2018,2300,2300
1523025126,Chattisgarh,Surguja,Ambikapur,Maize,Local,06-04-2018,1430,1430
1523025126,Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,06-04-2018,750,1000
1523025126,Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,06-04-2018,750,1000
1523025126,Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,06-04-2018,800,1000
1523025126,Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,06-04-2018,1350,2000
1523025126,Gujarat,Ahmedabad,Ahmedabad(Rajnagar sub yard),Methi(Leaves),Other,06-04-2018,1700,2000
1523025126,Gujarat,Ahmedabad,Dhandhuka,Cotton,Shanker 6 (B) 30mm FIne,06-04-2018,3930,4360
1523025126,Gujarat,Amreli,Amreli,Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1405,1505
1523025126,Gujarat,Amreli,Amreli,Black Gram (Urd Beans),Other,06-04-2018,3005,3750
1523025126,Gujarat,Amreli,Amreli,Castor Seed,Other,06-04-2018,3725,3775
1523025126,Gujarat,Amreli,Amreli,Chili Red,Red,06-04-2018,11450,12500
1523025126,Gujarat,Amreli,Amreli,Cotton,Other,06-04-2018,4705,5235
1523025126,Gujarat,Amreli,Amreli,Cummin Seed(Jeera),Other,06-04-2018,13975,15330
1523025126,Gujarat,Amreli,Amreli,Jowar(Sorghum),Other,06-04-2018,3200,3200
1523025126,Gujarat,Amreli,Amreli,Methi Seeds,Other,06-04-2018,2125,2125
1523025126,Gujarat,Amreli,Amreli,Mustard,Other,06-04-2018,3830,4250
1523025126,Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,06-04-2018,7540,8190
1523025126,Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",White,06-04-2018,8125,8530
1523025126,Gujarat,Amreli,Amreli,Wheat,Lokwan,06-04-2018,1825,1935
1523025126,Gujarat,Amreli,Bagasara,Cotton,Other,06-04-2018,4157,4750
1523025126,Gujarat,Amreli,Rajula,Cummin Seed(Jeera),Cummin Seed(Jeera),06-04-2018,14000,15000
1523025126,Gujarat,Amreli,Rajula,Methi Seeds,Methiseeds,06-04-2018,2503,2755
1523025126,Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",Black,06-04-2018,7603,7955
1523025126,Gujarat,Amreli,Rajula,"Sesamum(Sesame,Gingelly,Til)",White,06-04-2018,7668,7880
1523025126,Gujarat,Amreli,Savarkundla,Bajra(Pearl Millet/Cumbu),Deshi,06-04-2018,1425,1600
1523025126,Gujarat,Amreli,Savarkundla,Black Gram (Urd Beans),Black Gram (Whole),06-04-2018,3250,3250
1523025126,Gujarat,Amreli,Savarkundla,Castor Seed,Castor seed,06-04-2018,3518,3785
1523025126,Gujarat,Amreli,Savarkundla,Cotton,Narma BT Cotton,06-04-2018,4513,5025
1523025126,Gujarat,Amreli,Savarkundla,Cummin Seed(Jeera),Cummin Seed(Jeera),06-04-2018,13938,15000
1523025126,Gujarat,Amreli,Savarkundla,Jowar(Sorghum),Jowar ( White),06-04-2018,2763,3450
1523025126,Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,06-04-2018,7375,7750
1523025126,Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",White,06-04-2018,6500,7000
1523025126,Gujarat,Amreli,Savarkundla,Wheat,Lokwan,06-04-2018,1878,2105
1523025126,Gujarat,Anand,"Anand(Veg,Yard,Anand)",Bottle gourd,Other,06-04-2018,275,300
1523025126,Gujarat,Anand,"Anand(Veg,Yard,Anand)",Brinjal,Other,06-04-2018,350,400
1523025126,Gujarat,Anand,"Anand(Veg,Yard,Anand)",Green Chilli,Other,06-04-2018,850,1000
1523025126,Gujarat,Anand,Khambhat(Grain Market),Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1130,1240
1523025126,Gujarat,Anand,Khambhat(Grain Market),Wheat,Other,06-04-2018,1850,2010
1523025126,Gujarat,Anand,Tarapur,Wheat,Other,06-04-2018,1668,2060
1523025126,Gujarat,Banaskanth,Deesa,Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1300,1390
1523025126,Gujarat,Banaskanth,Deesa,Castor Seed,Other,06-04-2018,3925,3935
1523025126,Gujarat,Banaskanth,Deesa,Mustard,Other,06-04-2018,3500,3605
1523025126,Gujarat,Banaskanth,Deesa,Suva (Dill Seed),Other,06-04-2018,4100,4115
1523025126,Gujarat,Banaskanth,Deesa,Wheat,Other,06-04-2018,1800,2180
1523025126,Gujarat,Banaskanth,Deesa(Bhildi),Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1275,1290
1523025126,Gujarat,Banaskanth,Deesa(Bhildi),Castor Seed,Other,06-04-2018,3915,3935
1523025126,Gujarat,Banaskanth,Deesa(Bhildi),Cummin Seed(Jeera),Other,06-04-2018,13500,13855
1523025126,Gujarat,Banaskanth,Deesa(Bhildi),Mustard,Other,06-04-2018,3400,3480
1523025126,Gujarat,Banaskanth,Deesa(Bhildi),Rajgir,Other,06-04-2018,4400,4605
1523025126,Gujarat,Banaskanth,Deesa(Bhildi),Soanf,Other,06-04-2018,5350,5350
1523025126,Gujarat,Banaskanth,Deesa(Bhildi),Wheat,Other,06-04-2018,1750,1855
1523025126,Gujarat,Banaskanth,Dhanera,Bajra(Pearl Millet/Cumbu),Hybrid,06-04-2018,1290,1400
1523025126,Gujarat,Banaskanth,Dhanera,Castor Seed,Other,06-04-2018,3882,3915
1523025126,Gujarat,Banaskanth,Dhanera,Cummin Seed(Jeera),Other,06-04-2018,13187,14700
1523025126,Gujarat,Banaskanth,Dhanera,Guar Seed(Cluster Beans Seed),Other,06-04-2018,3685,3750
1523025126,Gujarat,Banaskanth,Dhanera,Mustard,Other,06-04-2018,3452,3655
1523025126,Gujarat,Banaskanth,Dhanera,Suva (Dill Seed),Other,06-04-2018,3475,4200
1523025126,Gujarat,Banaskanth,Dhanera,Wheat,Other,06-04-2018,1627,1800
1523025126,Gujarat,Banaskanth,Palanpur,Castor Seed,Castor seed,06-04-2018,3912,3950
1523025126,Gujarat,Banaskanth,Palanpur,Mustard,Mustard,06-04-2018,3405,3585
1523025126,Gujarat,Banaskanth,Palanpur,Rajgir,Other,06-04-2018,4202,4905
1523025126,Gujarat,Banaskanth,Palanpur,Soanf,Other,06-04-2018,8250,11500
1523025126,Gujarat,Banaskanth,Palanpur,Wheat,Other,06-04-2018,2042,2625
1523025126,Gujarat,Banaskanth,Thara,Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1130,1160
1523025126,Gujarat,Banaskanth,Thara,Castor Seed,Other,06-04-2018,3927,3955
1523025126,Gujarat,Banaskanth,Thara,Cummin Seed(Jeera),Other,06-04-2018,15200,17500
1523025126,Gujarat,Banaskanth,Thara,Guar Seed(Cluster Beans Seed),Other,06-04-2018,3327,3330
1523025126,Gujarat,Banaskanth,Thara,Mustard,Other,06-04-2018,3462,3525
1523025126,Gujarat,Banaskanth,Thara,Soanf,Other,06-04-2018,6732,8465
1523025126,Gujarat,Banaskanth,Thara,Suva (Dill Seed),Other,06-04-2018,4052,4155
1523025126,Gujarat,Banaskanth,Thara,Wheat,Other,06-04-2018,1637,1825
1523025126,Gujarat,Bharuch,Ankleshwar,Bottle gourd,Bottle Gourd,06-04-2018,650,875
1523025126,Gujarat,Bharuch,Ankleshwar,Brinjal,Brinjal,06-04-2018,1025,1200
1523025126,Gujarat,Bharuch,Ankleshwar,Coriander(Leaves),Coriander,06-04-2018,1925,2100
1523025126,Gujarat,Bharuch,Ankleshwar,Ginger(Green),Green Ginger,06-04-2018,2825,3000
1523025126,Gujarat,Bharuch,Ankleshwar,Green Chilli,Green Chilly,06-04-2018,2375,2600
1523025126,Gujarat,Bharuch,Ankleshwar,Lemon,Lemon,06-04-2018,6425,6650
1523025126,Gujarat,Bharuch,Ankleshwar,Tomato,Tomato,06-04-2018,600,650
1523025126,Gujarat,Bharuch,Jambusar,Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1500,1600
1523025126,Gujarat,Bharuch,Jambusar,Castor Seed,Other,06-04-2018,3700,3900
1523025126,Gujarat,Bharuch,Jambusar,Cotton,Other,06-04-2018,4400,4600
1523025126,Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,06-04-2018,1900,2100
1523025126,Gujarat,Bharuch,Jambusar,Wheat,Other,06-04-2018,2300,2500
1523025126,Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,06-04-2018,3700,3900
1523025126,Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,06-04-2018,4400,4700
1523025126,Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,06-04-2018,1900,2100
1523025126,Gujarat,Bhavnagar,Bhavnagar,Black Gram (Urd Beans),Other,06-04-2018,2540,2540
1523025126,Gujarat,Bhavnagar,Bhavnagar,Cotton,Other,06-04-2018,4600,5295
1523025126,Gujarat,Bhavnagar,Bhavnagar,Cummin Seed(Jeera),Other,06-04-2018,15650,15650
1523025126,Gujarat,Bhavnagar,Bhavnagar,Groundnut,G20,06-04-2018,3175,3525
1523025126,Gujarat,Bhavnagar,Bhavnagar,Methi Seeds,Other,06-04-2018,2505,2505
1523025126,Gujarat,Bhavnagar,Bhavnagar,"Sesamum(Sesame,Gingelly,Til)",Black,06-04-2018,6500,7000
1523025126,Gujarat,Bhavnagar,Bhavnagar,Tomato,Tomato,06-04-2018,1100,1400
1523025126,Gujarat,Bhavnagar,Mahuva(Station Road),Bajra(Pearl Millet/Cumbu),Hybrid,06-04-2018,1200,1340
1523025126,Gujarat,Bhavnagar,Mahuva(Station Road),Cotton,Shanker 6 (B) 30mm FIne,06-04-2018,4200,4575
1523025126,Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram),Arhar (Whole),06-04-2018,3600,3600
1523025126,Gujarat,Dahod,Dahod,Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1200,1300
1523025126,Gujarat,Dahod,Dahod,Beans,Beans (Whole),06-04-2018,4600,4700
1523025126,Gujarat,Dahod,Dahod,Bengal Gram(Gram),Desi (Whole),06-04-2018,3620,3650
1523025126,Gujarat,Dahod,Dahod,Black Gram (Urd Beans),Black Gram (Whole),06-04-2018,3200,3400
1523025126,Gujarat,Dahod,Dahod,Castor Seed,Castor seed,06-04-2018,3650,3700
1523025126,Gujarat,Dahod,Dahod,Castor Seed,Other,06-04-2018,3500,3550
1523025126,Gujarat,Dahod,Dahod,Corriander seed,Coriander Seed,06-04-2018,7000,8000
1523025126,Gujarat,Dahod,Dahod,Jowar(Sorghum),Jowar ( White),06-04-2018,1300,1400
1523025126,Gujarat,Dahod,Dahod,Soyabean,Soyabeen,06-04-2018,3760,3775
1523025126,Gujarat,Dahod,Dahod,Wheat,Lokwan,06-04-2018,1740,1795
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Bottle gourd,Bottle Gourd,06-04-2018,700,1000
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Brinjal,Brinjal,06-04-2018,600,1000
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,06-04-2018,1500,2000
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),Green Ginger,06-04-2018,3200,3500
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Green Chilli,Green Chilly,06-04-2018,2200,3000
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Onion,Onion,06-04-2018,700,900
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Potato,Potato,06-04-2018,1300,1500
1523025126,Gujarat,Dahod,Dahod(Veg. Market),Tomato,Tomato,06-04-2018,600,700
1523025126,Gujarat,Dahod,Davgadbaria(Piplod),Paddy(Dhan),Common,06-04-2018,1385,1395
1523025126,Gujarat,Dahod,Devgadhbaria,Paddy(Dhan),Common,06-04-2018,1385,1395
1523025126,Gujarat,Gandhinagar,Dehgam,Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1087,1100
1523025126,Gujarat,Gandhinagar,Dehgam,Castor Seed,Other,06-04-2018,3875,3905
1523025126,Gujarat,Gandhinagar,Dehgam,Wheat,Other,06-04-2018,1695,1905
1523025126,Gujarat,Gandhinagar,Dehgam(Rekhiyal),Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1062,1075
1523025126,Gujarat,Gandhinagar,Dehgam(Rekhiyal),Castor Seed,Other,06-04-2018,3862,3900
1523025126,Gujarat,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,06-04-2018,1675,1875
1523025126,Gujarat,Gandhinagar,Mansa,Barley (Jau),Deshi,06-04-2018,1305,1350
1523025126,Gujarat,Gandhinagar,Mansa,Castor Seed,Castor seed,06-04-2018,3890,3920
1523025126,Gujarat,Gandhinagar,Mansa,Guar Seed(Cluster Beans Seed),Split,06-04-2018,3840,3945
1523025126,Gujarat,Gandhinagar,Mansa,Mustard,Mustard,06-04-2018,3425,3450
1523025126,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bottle gourd,Other,06-04-2018,400,500
1523025126,Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,Other,06-04-2018,2500,3000
1523025126,Gujarat,Gandhinagar,Randheja(Chiloda),Wheat,Other,06-04-2018,1512,1575
1523025126,Gujarat,Jamnagar,Bhanvad,Groundnut,G20,06-04-2018,3300,3350
1523025126,Gujarat,Jamnagar,Dhrol,Black Gram (Urd Beans),Other,06-04-2018,2675,2950
1523025126,Gujarat,Jamnagar,Dhrol,Castor Seed,Other,06-04-2018,3465,3655
1523025126,Gujarat,Jamnagar,Dhrol,Cotton,Other,06-04-2018,4740,5200
1523025126,Gujarat,Jamnagar,Dhrol,Cummin Seed(Jeera),Other,06-04-2018,12500,14400
1523025126,Gujarat,Jamnagar,Dhrol,Mustard,Other,06-04-2018,2950,3050
1523025126,Gujarat,Jamnagar,Dhrol,Wheat,Other,06-04-2018,1640,1900
1523025126,Gujarat,Junagarh,Junagadh,Arhar (Tur/Red Gram),Arhar (Whole),06-04-2018,4125,4450
1523025126,Gujarat,Junagarh,Junagadh,Bajra(Pearl Millet/Cumbu),Bold,06-04-2018,1075,1145
1523025126,Gujarat,Junagarh,Junagadh,Black Gram (Urd Beans),Black Gram (Whole),06-04-2018,3500,3900
1523025126,Gujarat,Junagarh,Junagadh,Castor Seed,Castor seed,06-04-2018,3700,3760
1523025126,Gujarat,Junagarh,Junagadh,Corriander seed,Coriander Seed,06-04-2018,4250,4760
1523025126,Gujarat,Junagarh,Junagadh,Cummin Seed(Jeera),Cummin Seed(Jeera),06-04-2018,14000,14450
1523025126,Gujarat,Junagarh,Junagadh,Green Gram (Moong),Green (Whole),06-04-2018,4000,4275
1523025126,Gujarat,Junagarh,Junagadh,Groundnut,Bold,06-04-2018,3100,3395
1523025126,Gujarat,Junagarh,Junagadh,Groundnut (Split),Groundnut(Split),06-04-2018,3800,4060
1523025126,Gujarat,Junagarh,Junagadh,Isabgul (Psyllium),Isabgul (Psyllium),06-04-2018,6500,7015
1523025126,Gujarat,Junagarh,Junagadh,Jowar(Sorghum),Jowar ( White),06-04-2018,1800,1800
1523025126,Gujarat,Junagarh,Junagadh,Kulthi(Horse Gram),Horse gram (Whole),06-04-2018,3450,3580
1523025126,Gujarat,Junagarh,Junagadh,"Sesamum(Sesame,Gingelly,Til)",Black,06-04-2018,7625,7895
1523025126,Gujarat,Junagarh,Junagadh,"Sesamum(Sesame,Gingelly,Til)",White,06-04-2018,7750,8140
1523025126,Gujarat,Junagarh,Junagadh,Soyabean,Soyabeen,06-04-2018,3575,3625
1523025126,Gujarat,Junagarh,Junagadh,Wheat,Lokwan,06-04-2018,1575,1700
1523025126,Gujarat,Junagarh,Junagadh,Wheat,Sharbati,06-04-2018,1750,1935
1523025126,Gujarat,Junagarh,Mangrol,Bajra(Pearl Millet/Cumbu),Hybrid,06-04-2018,1280,1300
1523025126,Gujarat,Junagarh,Mangrol,Corriander seed,Coriander Seed,06-04-2018,4500,4605
1523025126,Gujarat,Junagarh,Mangrol,Groundnut,G20,06-04-2018,3530,3550
1523025126,Gujarat,Junagarh,Mangrol,Jowar(Sorghum),Jowar ( White),06-04-2018,2300,2400
1523025126,Gujarat,Junagarh,Talalagir,Bottle gourd,Other,06-04-2018,700,800
1523025126,Gujarat,Junagarh,Talalagir,Brinjal,Other,06-04-2018,850,950
1523025126,Gujarat,Junagarh,Talalagir,Carrot,Other,06-04-2018,1600,1700
1523025126,Gujarat,Junagarh,Talalagir,Green Chilli,Other,06-04-2018,2900,3000
1523025126,Gujarat,Junagarh,Talalagir,Methi(Leaves),Other,06-04-2018,2500,2600
1523025126,Gujarat,Junagarh,Visavadar,Black Gram (Urd Beans),Other,06-04-2018,3180,3460
1523025126,Gujarat,Junagarh,Visavadar,Castor Seed,Other,06-04-2018,3475,3630
1523025126,Gujarat,Junagarh,Visavadar,Cotton,Other,06-04-2018,4495,5010
1523025126,Gujarat,Junagarh,Visavadar,Cummin Seed(Jeera),Other,06-04-2018,12600,13200
1523025126,Gujarat,Junagarh,Visavadar,Ground Nut Seed,Ground Nut Seed,06-04-2018,3950,4150
1523025126,Gujarat,Junagarh,Visavadar,Methi Seeds,Other,06-04-2018,2775,3110
1523025126,Gujarat,Junagarh,Visavadar,Onion,Onion,06-04-2018,325,445
1523025126,Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",Black,06-04-2018,7365,7820
1523025126,Gujarat,Junagarh,Visavadar,"Sesamum(Sesame,Gingelly,Til)",White,06-04-2018,6775,7300
1523025126,Gujarat,Junagarh,Visavadar,Wheat,Lokwan Gujrat,06-04-2018,1600,1700
1523025126,Gujarat,Kheda,Balasinor,Castor Seed,Other,06-04-2018,3900,3900
1523025126,Gujarat,Kheda,Balasinor,Mustard,Other,06-04-2018,3375,3375
1523025126,Gujarat,Kheda,Balasinor,Soanf,Other,06-04-2018,6000,7000
1523025126,Gujarat,Kheda,Mehmadabad,Wheat,Lokwan Gujrat,06-04-2018,1600,1650
1523025126,Gujarat,Kheda,Nadiad,Soanf,Soanf,06-04-2018,9400,12225
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Bottle gourd,Bottle Gourd,06-04-2018,225,250
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Brinjal,Brinjal,06-04-2018,125,150
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Coriander(Leaves),Coriander,06-04-2018,900,1000
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Ginger(Green),Green Ginger,06-04-2018,2550,2600
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Lemon,Lemon,06-04-2018,7750,8000
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Onion,Onion,06-04-2018,750,800
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Potato,Potato,06-04-2018,1050,1100
1523025126,Gujarat,Kheda,Nadiyad(Piplag),Tomato,Tomato,06-04-2018,250,300
1523025126,Gujarat,Mehsana,Becharaji,Castor Seed,Other,06-04-2018,3870,3890
1523025126,Gujarat,Mehsana,Becharaji,Cummin Seed(Jeera),Other,06-04-2018,12400,13800
1523025126,Gujarat,Mehsana,Becharaji,Mustard,Other,06-04-2018,3400,3425
1523025126,Gujarat,Mehsana,Becharaji,Suva (Dill Seed),Other,06-04-2018,4282,4565
1523025126,Gujarat,Mehsana,Becharaji,Wheat,Other,06-04-2018,1500,1575
1523025126,Gujarat,Mehsana,Kadi,Castor Seed,Caster,06-04-2018,3900,3915
1523025126,Gujarat,Mehsana,Kadi,Guar Seed(Cluster Beans Seed),Whole,06-04-2018,3800,3860
1523025126,Gujarat,Mehsana,Kadi,Mustard,Mustard,06-04-2018,3350,3380
1523025126,Gujarat,Mehsana,Kadi,Soanf,Other,06-04-2018,5500,8500
1523025126,Gujarat,Mehsana,Kadi,Suva (Dill Seed),Suva (Dill Seed),06-04-2018,4300,4450
1523025126,Gujarat,Mehsana,Kadi(Kadi cotton Yard),Cotton,Shanker 6 (B) 30mm FIne,06-04-2018,5000,5445
1523025126,Gujarat,Mehsana,Unava,Castor Seed,Other,06-04-2018,3925,3955
1523025126,Gujarat,Mehsana,Unava,Cotton,Other,06-04-2018,5105,5315
1523025126,Gujarat,Mehsana,Unava,Mustard,Other,06-04-2018,3410,3420
1523025126,Gujarat,Mehsana,Unjha,Cummin Seed(Jeera),Cummin Seed(Jeera),06-04-2018,14300,18000
1523025126,Gujarat,Mehsana,Unjha,Isabgul (Psyllium),Isabgul (Psyllium),06-04-2018,7050,9305
1523025126,Gujarat,Mehsana,Unjha,Mustard,Mustard,06-04-2018,3550,3850
1523025126,Gujarat,Mehsana,Unjha,Mustard,Sarson(Black),06-04-2018,4150,4275
1523025126,Gujarat,Mehsana,Unjha,"Sesamum(Sesame,Gingelly,Til)",Sesame,06-04-2018,7575,7575
1523025126,Gujarat,Mehsana,Unjha,Soanf,Soanf,06-04-2018,7250,18700
1523025126,Gujarat,Mehsana,Unjha,Suva (Dill Seed),Suva (Dill Seed),06-04-2018,4500,4625
1523025126,Gujarat,Mehsana,Vijapur,Castor Seed,Other,06-04-2018,3920,3955
1523025126,Gujarat,Mehsana,Vijapur,Wheat,Other,06-04-2018,1675,2030
1523025126,Gujarat,Mehsana,Vijapur(Gojjariya),Castor Seed,Other,06-04-2018,3900,3915
1523025126,Gujarat,Mehsana,Vijapur(Gojjariya),Wheat,Other,06-04-2018,1650,1750
1523025126,Gujarat,Mehsana,Vijapur(Kukarvada),Castor Seed,Other,06-04-2018,3925,3945
1523025126,Gujarat,Mehsana,Vijapur(Kukarvada),Wheat,Other,06-04-2018,1675,2090
1523025126,Gujarat,Morbi,Vankaner,Castor Seed,Other,06-04-2018,3650,3750
1523025126,Gujarat,Morbi,Vankaner,Cotton,Other,06-04-2018,4850,5285
1523025126,Gujarat,Morbi,Vankaner,Cummin Seed(Jeera),Other,06-04-2018,13000,14510
1523025126,Gujarat,Morbi,Vankaner,Wheat,Other,06-04-2018,1700,1840
1523025126,Gujarat,Panchmahals,Gogamba,Wheat,Other,06-04-2018,1570,1690
1523025126,Gujarat,Panchmahals,Gogamba(Similiya),Bajra(Pearl Millet/Cumbu),Other,06-04-2018,1200,1220
1523025126,Gujarat,Patan,Sami,Castor Seed,Other,06-04-2018,3900,3925
1523025126,Gujarat,Patan,Sami,Cummin Seed(Jeera),Cummin Seed(Jeera),06-04-2018,14625,15000
1523025126,Gujarat,Patan,Sami,Isabgul (Psyllium),Isabgul (Psyllium),06-04-2018,7000,7500
1523025126,Gujarat,Patan,Sami,Suva (Dill Seed),Other,06-04-2018,4000,4350
1523025126,Gujarat,Patan,Sami,Wheat,Other,06-04-2018,1875,1900
1523025126,Gujarat,Patan,Siddhpur,Bajra(Pearl Millet/Cumbu),Deshi,06-04-2018,1160,1275
1523025126,Gujarat,Patan,Siddhpur,Barley (Jau),Deshi,06-04-2018,1460,1460
1523025126,Gujarat,Patan,Siddhpur,Castor Seed,Castor seed,06-04-2018,3820,3940
1523025126,Gujarat,Patan,Siddhpur,Cotton,H.Y.4 (Unginned),06-04-2018,4495,5185
1523025126,Gujarat,Patan,Siddhpur,Cummin Seed(Jeera),Cummin Seed(Jeera),06-04-2018,12677,13555
1523025126,Gujarat,Patan,Siddhpur,Guar Seed(Cluster Beans Seed),Split,06-04-2018,3690,3730
